Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),216
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,458486.39
Extraction Timestamp,20250727_193805
Monthly Income,"12,000.00"
Total Investment Amount,"832,155.15"
Total Investment Final Value,"1,650,723.01"
Total Investment Profit After Tax,"417,258.15"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"8,523.91"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"759,844.93"
Weighted Calculation Converged,Yes
