Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),132
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,351849.95
Extraction Timestamp,20250727_175925
Monthly Income,"12,000.00"
Total Investment Amount,"152,251.69"
Total Investment Final Value,"188,433.23"
Total Investment Profit After Tax,"16,672.41"
Effective Annual Return After Tax,1.68%
Weighted Monthly Payment (30 years),"8,900.34"
Weighted Cost (should be ~0),0.01
Weighted Investment Profit,"439,702.63"
Weighted Calculation Converged,Yes
