Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),132
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,365671.72
Extraction Timestamp,20250727_191529
Monthly Income,"12,000.00"
Total Investment Amount,"80,197.14"
Total Investment Final Value,"95,399.79"
Total Investment Profit After Tax,"6,929.32"
Effective Annual Return After Tax,1.36%
Weighted Monthly Payment (30 years),"9,381.79"
Weighted Cost (should be ~0),-0.43
Weighted Investment Profit,"517,717.75"
Weighted Calculation Converged,Yes
