Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),132
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,313831.51
Extraction Timestamp,20250728_084811
Monthly Income,"12,000.00"
Total Investment Amount,"150,812.56"
Total Investment Final Value,"196,236.26"
Total Investment Profit After Tax,"21,242.73"
Effective Annual Return After Tax,2.08%
Weighted Monthly Payment (30 years),"8,791.30"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"433,187.64"
Weighted Calculation Converged,Yes
