Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),204
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,366368.19
Extraction Timestamp,20250727_183937
Monthly Income,"12,000.00"
Total Investment Amount,"971,831.15"
Total Investment Final Value,"1,786,172.90"
Total Investment Profit After Tax,"409,827.93"
Effective Annual Return After Tax,3.16%
Weighted Monthly Payment (30 years),"7,379.43"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"476,168.65"
Weighted Calculation Converged,Yes
