Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),336
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,436472.83
Extraction Timestamp,20250727_173700
Monthly Income,"12,000.00"
Total Investment Amount,"1,976,416.78"
Total Investment Final Value,"6,545,428.42"
Total Investment Profit After Tax,"2,532,879.95"
Effective Annual Return After Tax,3.86%
Weighted Monthly Payment (30 years),"7,169.38"
Weighted Cost (should be ~0),-0.43
Weighted Investment Profit,"1,055,582.79"
Weighted Calculation Converged,Yes
