Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),204
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,437620.76
Extraction Timestamp,20250727_180211
Monthly Income,"12,000.00"
Total Investment Amount,"796,822.84"
Total Investment Final Value,"1,477,434.09"
Total Investment Profit After Tax,"343,002.77"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"8,285.19"
Weighted Cost (should be ~0),-0.96
Weighted Investment Profit,"651,176.20"
Weighted Calculation Converged,Yes
