Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),336
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,511038.09
Extraction Timestamp,20250727_224614
Monthly Income,"12,000.00"
Total Investment Amount,"2,001,843.49"
Total Investment Final Value,"6,441,947.03"
Total Investment Profit After Tax,"2,456,645.50"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"7,292.20"
Weighted Cost (should be ~0),0.67
Weighted Investment Profit,"1,030,157.18"
Weighted Calculation Converged,Yes
