Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),204
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,229826.45
Extraction Timestamp,20250727_164147
Monthly Income,"12,000.00"
Total Investment Amount,"912,502.46"
Total Investment Final Value,"1,808,731.34"
Total Investment Profit After Tax,"454,649.35"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"7,319.24"
Weighted Cost (should be ~0),-0.78
Weighted Investment Profit,"535,496.76"
Weighted Calculation Converged,Yes
