Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),156
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,434912.98
Extraction Timestamp,20250727_233401
Monthly Income,"12,000.00"
Total Investment Amount,"195,692.22"
Total Investment Final Value,"293,027.17"
Total Investment Profit After Tax,"47,102.27"
Effective Annual Return After Tax,2.72%
Weighted Monthly Payment (30 years),"9,653.77"
Weighted Cost (should be ~0),0.70
Weighted Investment Profit,"676,308.48"
Weighted Calculation Converged,Yes
