Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),108
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,289922.23
Extraction Timestamp,20250727_183541
Monthly Income,"12,000.00"
Total Investment Amount,"10,832.25"
Total Investment Final Value,"11,407.35"
Total Investment Profit After Tax,252.58
Effective Annual Return After Tax,0.49%
Weighted Monthly Payment (30 years),"9,196.59"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"386,402.22"
Weighted Calculation Converged,Yes
