input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance
"{'number_program': 0, 'amount': 1000000, 'chanel': 'פריים', 'amortization': 'קרן שווה', 'duration': 120, 'interest': 0.0575, 'cpi': 0, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,120,1000000,4791.666666666667,8333.333333333334,13125,0,991666.6666666666
,2,119,991666.6666666666,4751.736111111111,8333.333333333332,13085.069444444443,0,983333.3333333333
,3,118,983333.3333333333,4711.805555555556,8333.333333333332,13045.138888888887,0,974999.9999999999
,4,117,974999.9999999999,4671.875,8333.333333333332,13005.208333333332,0,966666.6666666665
,5,116,966666.6666666665,4631.944444444444,8333.333333333332,12965.277777777777,0,958333.3333333331
,6,115,958333.3333333331,4592.013888888889,8333.333333333332,12925.34722222222,0,949999.9999999998
,7,114,949999.9999999998,4552.083333333333,8333.333333333332,12885.416666666664,0,941666.6666666664
,8,113,941666.6666666664,4512.152777777777,8333.33333333333,12845.486111111108,0,933333.333333333
,9,112,933333.333333333,4472.222222222221,8333.33333333333,12805.555555555551,0,924999.9999999997
,10,111,924999.9999999997,4432.291666666665,8333.33333333333,12765.624999999996,0,916666.6666666663
,11,110,916666.6666666663,4392.3611111111095,8333.33333333333,12725.69444444444,0,908333.3333333329
,12,109,908333.3333333329,4352.430555555554,8333.33333333333,12685.763888888883,0,899999.9999999995
,13,108,899999.9999999995,4312.499999999998,8333.333333333328,12645.833333333327,0,891666.6666666662
,14,107,891666.6666666662,4272.5694444444425,8333.333333333328,12605.90277777777,0,883333.3333333328
,15,106,883333.3333333328,4232.638888888887,8333.333333333328,12565.972222222215,0,874999.9999999994
,16,105,874999.9999999994,4192.708333333331,8333.333333333328,12526.04166666666,0,866666.666666666
,17,104,866666.666666666,4152.777777777776,8333.333333333327,12486.111111111102,0,858333.3333333327
,18,103,858333.3333333327,4112.84722222222,8333.333333333327,12446.180555555547,0,849999.9999999993
,19,102,849999.9999999993,4072.916666666664,8333.333333333327,12406.24999999999,0,841666.6666666659
,20,101,841666.6666666659,4032.986111111108,8333.333333333327,12366.319444444434,0,833333.3333333326
,21,100,833333.3333333326,3993.0555555555525,8333.333333333325,12326.388888888878,0,824999.9999999992
,22,99,824999.9999999992,3953.1249999999964,8333.333333333325,12286.458333333321,0,816666.6666666658
,23,98,816666.6666666658,3913.1944444444407,8333.333333333325,12246.527777777766,0,808333.3333333324
,24,97,808333.3333333324,3873.263888888885,8333.333333333325,12206.59722222221,0,799999.9999999991
,25,96,799999.9999999991,3833.3333333333294,8333.333333333323,12166.666666666653,0,791666.6666666657
,26,95,791666.6666666657,3793.4027777777737,8333.333333333323,12126.736111111097,0,783333.3333333323
,27,94,783333.3333333323,3753.4722222222176,8333.333333333323,12086.80555555554,0,774999.999999999
,28,93,774999.999999999,3713.541666666662,8333.333333333321,12046.874999999984,0,766666.6666666656
,29,92,766666.6666666656,3673.6111111111063,8333.333333333321,12006.944444444427,0,758333.3333333322
,30,91,758333.3333333322,3633.6805555555507,8333.333333333321,11967.013888888872,0,749999.9999999988
,31,90,749999.9999999988,3593.749999999995,8333.333333333321,11927.083333333316,0,741666.6666666655
,32,89,741666.6666666655,3553.819444444439,8333.33333333332,11887.15277777776,0,733333.3333333321
,33,88,733333.3333333321,3513.8888888888832,8333.33333333332,11847.222222222203,0,724999.9999999987
,34,87,724999.9999999987,3473.9583333333276,8333.33333333332,11807.291666666646,0,716666.6666666653
,35,86,716666.6666666653,3434.027777777772,8333.333333333318,11767.36111111109,0,708333.333333332
,36,85,708333.333333332,3394.0972222222163,8333.333333333318,11727.430555555533,0,699999.9999999986
,37,84,699999.9999999986,3354.16666666666,8333.333333333318,11687.499999999978,0,691666.6666666652
,38,83,691666.6666666652,3314.2361111111045,8333.333333333316,11647.56944444442,0,683333.3333333319
,39,82,683333.3333333319,3274.305555555549,8333.333333333316,11607.638888888865,0,674999.9999999985
,40,81,674999.9999999985,3234.374999999993,8333.333333333314,11567.708333333307,0,666666.6666666651
,41,80,666666.6666666651,3194.4444444444375,8333.333333333314,11527.777777777752,0,658333.3333333319
,42,79,658333.3333333319,3154.5138888888823,8333.333333333314,11487.847222222197,0,649999.9999999986
,43,78,649999.9999999986,3114.583333333327,8333.333333333316,11447.916666666642,0,641666.6666666652
,44,77,641666.6666666652,3074.652777777771,8333.333333333314,11407.986111111084,0,633333.3333333319
,45,76,633333.3333333319,3034.7222222222154,8333.333333333314,11368.05555555553,0,624999.9999999986
,46,75,624999.9999999986,2994.79166666666,8333.333333333314,11328.124999999975,0,616666.6666666653
,47,74,616666.6666666653,2954.861111111105,8333.333333333316,11288.19444444442,0,608333.333333332
,48,73,608333.333333332,2914.9305555555493,8333.333333333314,11248.263888888863,0,599999.9999999986
,49,72,599999.9999999986,2874.9999999999936,8333.333333333314,11208.333333333307,0,591666.6666666653
,50,71,591666.6666666653,2835.0694444444384,8333.333333333314,11168.402777777752,0,583333.3333333321
,51,70,583333.3333333321,2795.1388888888832,8333.333333333316,11128.472222222199,0,574999.9999999987
,52,69,574999.9999999987,2755.2083333333276,8333.333333333314,11088.541666666642,0,566666.6666666653
,53,68,566666.6666666653,2715.277777777772,8333.333333333314,11048.611111111086,0,558333.3333333321
,54,67,558333.3333333321,2675.3472222222167,8333.333333333314,11008.680555555531,0,549999.9999999988
,55,66,549999.9999999988,2635.4166666666615,8333.333333333316,10968.749999999978,0,541666.6666666655
,56,65,541666.6666666655,2595.4861111111054,8333.333333333314,10928.81944444442,0,533333.3333333321
,57,64,533333.3333333321,2555.5555555555497,8333.333333333314,10888.888888888863,0,524999.9999999988
,58,63,524999.9999999988,2515.6249999999945,8333.333333333316,10848.95833333331,0,516666.6666666655
,59,62,516666.6666666655,2475.6944444444393,8333.333333333316,10809.027777777756,0,508333.3333333322
,60,61,508333.3333333322,2435.7638888888837,8333.333333333316,10769.097222222199,0,499999.9999999989
,61,60,499999.9999999989,2395.8333333333285,8333.333333333316,10729.166666666644,0,491666.6666666656
,62,59,491666.6666666656,2355.902777777773,8333.333333333316,10689.236111111088,0,483333.33333333227
,63,58,483333.33333333227,2315.972222222217,8333.333333333316,10649.305555555533,0,474999.99999999895
,64,57,474999.99999999895,2276.041666666662,8333.333333333316,10609.374999999978,0,466666.66666666564
,65,56,466666.66666666564,2236.1111111111063,8333.333333333316,10569.444444444422,0,458333.3333333323
,66,55,458333.3333333323,2196.180555555551,8333.333333333316,10529.513888888867,0,449999.999999999
,67,54,449999.999999999,2156.2499999999955,8333.333333333316,10489.58333333331,0,441666.6666666657
,68,53,441666.6666666657,2116.31944444444,8333.333333333316,10449.652777777756,0,433333.3333333324
,69,52,433333.3333333324,2076.3888888888846,8333.333333333316,10409.7222222222,0,424999.99999999907
,70,51,424999.99999999907,2036.4583333333292,8333.333333333316,10369.791666666644,0,416666.66666666575
