input_data,month,cur_duration,opening_balance,interest,capital,month_payment,cpi,closing_balance,monthly_income,monthly_investment
"{'number_program': 0, 'amount': 1000000, 'chanel': 'זכאות', 'amortization': 'קרן שווה', 'duration': 300, 'interest': 0.0475, 'cpi': 0.03, 'month_interest_change': 0, 'interest_change': 0, 'grace': 0, 'payoff_amount': 0, 'payoff_month': 0, 'payoff_format': '', 'full_or_partial_payoff': ''}",1,300,1002500,3968.229166666667,3341.6666666666665,7309.895833333334,2497.8958333333335,1001656.2291666667,12000,4690.104166666666
,2,299,1001656.2291666667,3964.8892404513895,3350.0208333333335,7314.910073784723,2495.7655208333335,1000801.9738541667,12000,4685.089926215277
,3,298,1000801.9738541667,3961.5078131727437,3358.3958854166667,7319.903698589411,2493.6089449218753,999937.1869136719,12000,4680.096301410589
,4,297,999937.1869136719,3958.0846981999516,3366.7918751302086,7324.876573330161,2491.425987596354,999061.821026138,12000,4675.123426669839
,5,296,999061.821026138,3954.6197082284634,3375.208854818034,7329.828563046498,2489.2165304283003,998175.8287017483,12000,4670.171436953502
,6,295,998175.8287017483,3951.112655277754,3383.646876955079,7334.7595322328325,2486.980454561983,997279.1622793552,12000,4665.2404677671675
,7,294,997279.1622793552,3947.563350689115,3392.105994147467,7339.669344836582,2484.7176407130196,996371.7739259207,12000,4660.330655163418
,8,293,996371.7739259207,3943.9716051234363,3400.586259132835,7344.557864256271,2482.42796916697,995453.6156359549,12000,4655.442135743729
,9,292,995453.6156359549,3940.3372285589885,3409.0877247806675,7349.424953339656,2480.1113197779355,994524.6392309521,12000,4650.575046660344
,10,291,994524.6392309521,3936.6600302891857,3417.610444092619,7354.270474381805,2477.767571967149,993584.7963588266,12000,4645.729525618195
,11,290,993584.7963588266,3932.9398189203557,3426.1544702028505,7359.094289123206,2475.3966047215595,992634.0384933453,12000,4640.905710876794
,12,289,992634.0384933453,3929.176402369492,3434.7198563783572,7363.896258747849,2472.9982965924173,991672.3169335593,12000,4636.103741252151
,13,288,991672.3169335593,3925.3695878620056,3443.306656019303,7368.676243881308,2470.57252569385,990699.5828032338,12000,4631.323756118692
,14,287,990699.5828032338,3921.5191819294673,3451.9149226593513,7373.434104588819,2468.119169701436,989715.7870502758,12000,4626.565895411181
,15,286,989715.7870502758,3917.624990407342,3460.5447099659996,7378.169700373342,2465.6381058507745,988720.8804461606,12000,4621.830299626658
,16,285,988720.8804461606,3913.686818432719,3469.1960717409142,7382.882890173633,2463.1292109360493,987714.8135853556,12000,4617.117109826367
,17,284,987714.8135853556,3909.704470442033,3477.869061920266,7387.573532362299,2460.592361308589,986697.5368847441,12000,4612.426467637701
,18,283,986697.5368847441,3905.677750168779,3486.5637345750674,7392.241484743847,2458.0274328754226,985669.0005830445,12000,4607.758515256153
,19,282,985669.0005830445,3901.6064606412183,3495.280143911505,7396.886604552723,2455.4343010978328,984629.1547402309,12000,4603.113395447277
,20,281,984629.1547402309,3897.490404180081,3504.018344271284,7401.508748451365,2452.812840989899,983577.9492369496,12000,4598.491251548635
,21,280,983577.9492369496,3893.329382396259,3512.7783901319626,7406.107772528221,2450.162927117044,982515.3337739346,12000,4593.892227471779
,22,279,982515.3337739346,3889.1231961884914,3521.5603361072926,7410.683532295784,2447.4844335945686,981441.257871422,12000,4589.316467704216
,23,278,981441.257871422,3884.8716457410455,3530.364236947561,7415.235882688607,2444.777234086186,980355.6708685606,12000,4584.764117311393
,24,277,980355.6708685606,3880.574530521386,3539.19014753993,7419.764678061316,2442.0412018025518,979258.5219228232,12000,4580.235321938684
,25,276,979258.5219228232,3876.231649277842,3548.0381229087798,7424.269772186622,2439.276209499786,978149.7600094142,12000,4575.730227813378
,26,275,978149.7600094142,3871.8428000372646,3556.9082182160514,7428.751018253316,2436.4821294779954,977029.3339206761,12000,4571.248981746684
,27,274,977029.3339206761,3867.407780102677,3565.8004887615916,7433.208268864269,2433.6588335797865,975897.1922654943,12000,4566.791731135731
,28,273,975897.1922654943,3862.926386050915,3574.7149899834953,7437.64137603441,2430.806193188777,974753.2834686995,12000,4562.35862396559
,29,272,974753.2834686995,3858.3984137302696,3583.651777458454,7442.050191188724,2427.9240792281025,973597.5557704691,12000,4557.949808811276
,30,271,973597.5557704691,3853.823658258107,3592.6109069021,7446.434565160207,2425.0123621589178,972429.957225726,12000,4553.565434839793
,31,270,972429.957225726,3849.201914018499,3601.5924341693553,7450.794348187854,2422.0709119788917,971250.4357035354,12000,4549.205651812146
,32,269,971250.4357035354,3844.532974659828,3610.5964152547785,7455.129389914607,2419.099598220702,970058.9388865014,12000,4544.870610085393
,33,268,970058.9388865014,3839.8166330924014,3619.6229062929156,7459.439539385317,2416.098289950521,968855.414270159,12000,4540.560460614683
,34,267,968855.414270159,3835.0526814860464,3628.671963558648,7463.724645044695,2413.066855766501,967639.8091623668,12000,4536.275354955305
,35,266,967639.8091623668,3830.2409112677024,3637.743643467544,7467.984554735247,2410.0051637972483,966412.0706826965,12000,4532.015445264753
,36,265,966412.0706826965,3825.3811131190073,3646.8380025762135,7472.219115695221,2406.9130817003006,965172.1457618206,12000,4527.780884304779
,37,264,965172.1457618206,3820.4730769738735,3655.9550975826537,7476.428174556528,2403.790476660595,963919.9811408985,12000,4523.571825443472
,38,263,963919.9811408985,3815.516592016057,3665.0949853266106,7480.611577342668,2400.6372153889297,962655.5233709608,12000,4519.388422657332
,39,262,962655.5233709608,3810.5114466767204,3674.257722789927,7484.769169466647,2397.4531641204276,961378.7188122914,12000,4515.230830533353
,40,261,961378.7188122914,3805.457428631987,3683.443367096902,7488.900795728889,2394.238188612986,960089.5136338074,12000,4511.099204271111
,41,260,960089.5136338074,3800.354324800488,3692.6519755146437,7493.006300315132,2390.992154145732,958787.8538124386,12000,4506.993699684868
